Detector;Time;qBus;qMotc;qCar;qDeliv;qTruck;qAll
49_Z_on_SP;25;0;0;3;1;0;4
49_Z_on_SP;30;0;0;3;1;0;4
49_Z_on_SP;35;0;0;3;1;0;4
49_Z_on_SP;40;0;0;2;1;0;3
49_Z_on_SP;45;0;0;2;1;0;3
49_Z_on_SP;50;0;0;2;1;0;3
49_Z_on_SP;55;0;0;2;0;0;2
49_Z_on_SP;60;0;0;2;0;0;2
49_Z_on_SP;65;0;0;2;0;0;2
49_Z_on_SP;70;0;0;2;0;0;2
49_Z_on_SP;75;0;0;2;0;0;2
49_Z_on_SP;80;0;0;2;0;0;2
49_Z_on_SP;85;0;0;2;0;0;2
49_Z_on_SP;90;0;0;1;0;0;1
49_Z_on_SP;95;0;0;1;0;0;1
49_Z_on_SP;100;0;0;1;0;0;1
49_Z_on_SP;105;0;0;1;0;0;1
49_Z_on_SP;110;0;0;1;0;0;1
49_Z_on_SP;115;0;0;1;0;0;1
49_Z_on_SP;120;0;0;1;0;0;1
49_Z_on_SP;125;0;0;1;0;0;1
49_Z_on_SP;130;0;0;1;0;0;1
49_Z_on_SP;135;0;0;1;0;0;1
49_Z_on_SP;140;0;0;1;0;0;1
49_Z_on_SP;145;0;0;1;0;0;1
49_Z_on_SP;150;0;0;1;0;0;1
49_Z_on_SP;155;0;0;1;0;0;1
49_Z_on_SP;160;0;0;1;0;0;1
49_Z_on_SP;165;0;0;1;0;0;1
49_Z_on_SP;170;0;0;1;0;0;1
49_Z_on_SP;175;0;0;1;0;0;1
49_Z_on_SP;180;0;0;1;0;0;1
49_Z_on_SP;185;0;0;1;0;0;1
49_Z_on_SP;190;0;0;1;0;0;1
49_Z_on_SP;195;0;0;2;0;0;2
49_Z_on_SP;200;0;0;2;0;0;2
49_Z_on_SP;205;0;0;2;0;0;2
49_Z_on_SP;210;0;0;2;0;0;2
49_Z_on_SP;215;0;0;2;0;0;2
49_Z_on_SP;220;0;0;2;0;0;2
49_Z_on_SP;225;0;0;2;0;0;2
49_Z_on_SP;230;0;0;2;0;0;2
49_Z_on_SP;235;0;0;2;0;0;2
49_Z_on_SP;240;0;0;2;0;0;2
49_Z_on_SP;245;0;0;3;0;0;3
49_Z_on_SP;250;0;0;4;0;0;4
49_Z_on_SP;255;0;0;4;1;0;5
49_Z_on_SP;260;0;0;5;1;0;6
49_Z_on_SP;265;0;0;6;1;0;7
49_Z_on_SP;270;0;0;7;1;0;8
49_Z_on_SP;275;0;0;7;1;0;8
49_Z_on_SP;280;0;0;7;1;0;8
49_Z_on_SP;285;0;0;7;1;0;8
49_Z_on_SP;290;0;0;7;1;1;9
49_Z_on_SP;295;0;0;7;1;1;9
49_Z_on_SP;300;0;0;7;1;1;9
49_Z_on_SP;305;0;0;8;1;2;11
49_Z_on_SP;310;0;0;10;1;1;12
49_Z_on_SP;315;0;0;13;2;1;16
49_Z_on_SP;320;0;0;15;1;2;18
49_Z_on_SP;325;0;0;16;2;1;19
49_Z_on_SP;330;0;0;18;2;1;21
49_Z_on_SP;335;0;0;22;2;2;26
49_Z_on_SP;340;0;0;24;3;2;29
49_Z_on_SP;345;0;0;25;3;1;29
49_Z_on_SP;350;0;0;26;3;1;30
49_Z_on_SP;355;0;0;27;4;2;33
49_Z_on_SP;360;0;0;29;4;2;35
49_Z_on_SP;365;0;0;33;5;1;39
49_Z_on_SP;370;0;0;36;5;2;43
49_Z_on_SP;375;0;0;38;6;2;46
49_Z_on_SP;380;0;0;38;5;1;44
49_Z_on_SP;385;0;0;41;6;2;49
49_Z_on_SP;390;0;0;43;6;2;51
49_Z_on_SP;395;0;0;45;6;2;53
49_Z_on_SP;400;0;0;46;7;2;55
49_Z_on_SP;405;0;0;44;7;2;53
49_Z_on_SP;410;0;1;43;7;2;53
49_Z_on_SP;415;0;0;42;6;2;50
49_Z_on_SP;420;0;0;41;6;2;49
49_Z_on_SP;425;0;0;41;6;2;49
49_Z_on_SP;430;0;0;42;7;2;51
49_Z_on_SP;435;0;0;42;7;3;52
49_Z_on_SP;440;0;0;42;7;3;52
49_Z_on_SP;445;0;0;41;6;3;50
49_Z_on_SP;450;0;0;39;7;3;49
49_Z_on_SP;455;0;0;39;6;3;48
49_Z_on_SP;460;0;0;39;7;3;49
49_Z_on_SP;465;0;0;37;6;3;46
49_Z_on_SP;470;0;0;36;6;3;45
49_Z_on_SP;475;0;0;33;6;3;42
49_Z_on_SP;480;0;0;31;5;3;39
49_Z_on_SP;485;0;0;31;5;3;39
49_Z_on_SP;490;0;0;32;5;3;40
49_Z_on_SP;495;0;0;32;5;3;40
49_Z_on_SP;500;0;0;32;5;3;40
49_Z_on_SP;505;0;0;31;4;3;38
49_Z_on_SP;510;0;0;30;4;3;37
49_Z_on_SP;515;0;0;31;4;3;38
49_Z_on_SP;520;0;0;30;4;3;37
49_Z_on_SP;525;0;0;29;4;3;36
49_Z_on_SP;530;0;0;28;4;3;35
49_Z_on_SP;535;0;0;25;4;3;32
49_Z_on_SP;540;0;0;24;4;3;31
49_Z_on_SP;545;0;0;25;4;3;32
49_Z_on_SP;550;0;0;26;4;2;32
49_Z_on_SP;555;0;0;26;4;2;32
49_Z_on_SP;560;0;0;26;4;2;32
49_Z_on_SP;565;0;0;27;4;3;34
49_Z_on_SP;570;0;0;27;4;3;34
49_Z_on_SP;575;0;0;28;4;3;35
49_Z_on_SP;580;0;0;28;5;3;36
49_Z_on_SP;585;0;0;28;4;3;35
49_Z_on_SP;590;0;0;27;4;3;34
49_Z_on_SP;595;0;0;26;4;3;33
49_Z_on_SP;600;0;0;26;4;3;33
49_Z_on_SP;605;0;0;27;4;3;34
49_Z_on_SP;610;0;0;27;4;3;34
49_Z_on_SP;615;0;0;27;4;3;34
49_Z_on_SP;620;0;0;27;4;3;34
49_Z_on_SP;625;0;0;27;4;3;34
49_Z_on_SP;630;0;0;27;4;3;34
49_Z_on_SP;635;0;0;28;4;3;35
49_Z_on_SP;640;0;0;28;4;3;35
49_Z_on_SP;645;0;0;27;4;3;34
49_Z_on_SP;650;0;0;27;4;3;34
49_Z_on_SP;655;0;0;26;4;3;33
49_Z_on_SP;660;0;0;26;4;3;33
49_Z_on_SP;665;0;0;27;4;3;34
49_Z_on_SP;670;0;0;28;4;3;35
49_Z_on_SP;675;0;0;29;4;3;36
49_Z_on_SP;680;0;0;29;4;3;36
49_Z_on_SP;685;0;0;28;4;3;35
49_Z_on_SP;690;0;0;28;4;3;35
49_Z_on_SP;695;0;0;30;4;3;37
49_Z_on_SP;700;0;0;30;4;3;37
49_Z_on_SP;705;0;0;29;4;3;36
49_Z_on_SP;710;0;0;30;4;3;37
49_Z_on_SP;715;0;0;29;4;3;36
49_Z_on_SP;720;0;0;31;4;2;37
49_Z_on_SP;725;0;0;34;4;2;40
49_Z_on_SP;730;0;0;33;4;2;39
49_Z_on_SP;735;0;0;31;3;2;36
49_Z_on_SP;740;0;0;30;3;2;35
49_Z_on_SP;745;0;0;29;3;2;34
49_Z_on_SP;750;0;0;28;3;2;33
49_Z_on_SP;755;0;0;29;4;2;35
49_Z_on_SP;760;0;0;29;4;2;35
49_Z_on_SP;765;0;0;30;4;2;36
49_Z_on_SP;770;0;0;30;4;2;36
49_Z_on_SP;775;0;0;30;4;2;36
49_Z_on_SP;780;0;0;31;4;2;37
49_Z_on_SP;785;0;0;32;4;3;39
49_Z_on_SP;790;0;0;34;5;3;42
49_Z_on_SP;795;0;0;35;5;3;43
49_Z_on_SP;800;0;0;36;5;3;44
49_Z_on_SP;805;0;0;34;4;3;41
49_Z_on_SP;810;0;0;33;4;3;40
49_Z_on_SP;815;0;0;34;5;3;42
49_Z_on_SP;820;0;1;35;4;3;43
49_Z_on_SP;825;0;0;35;4;3;42
49_Z_on_SP;830;0;1;34;5;3;43
49_Z_on_SP;835;0;1;32;4;3;40
49_Z_on_SP;840;0;0;32;4;3;39
49_Z_on_SP;845;0;1;33;4;3;41
49_Z_on_SP;850;0;1;34;4;3;42
49_Z_on_SP;855;0;0;34;4;3;41
49_Z_on_SP;860;0;1;35;4;3;43
49_Z_on_SP;865;0;1;34;5;3;43
49_Z_on_SP;870;0;1;34;5;3;43
49_Z_on_SP;875;0;1;35;4;3;43
49_Z_on_SP;880;0;1;35;5;3;44
49_Z_on_SP;885;0;1;35;5;3;44
49_Z_on_SP;890;0;0;35;4;3;42
49_Z_on_SP;895;0;1;34;5;3;43
49_Z_on_SP;900;0;1;34;5;3;43
49_Z_on_SP;905;0;1;35;5;3;44
49_Z_on_SP;910;0;1;36;5;3;45
49_Z_on_SP;915;0;1;37;5;3;46
49_Z_on_SP;920;0;1;38;5;3;47
49_Z_on_SP;925;0;1;38;5;3;47
49_Z_on_SP;930;0;1;38;5;3;47
49_Z_on_SP;935;0;1;40;5;3;49
49_Z_on_SP;940;0;1;40;5;3;49
49_Z_on_SP;945;0;1;41;5;2;49
49_Z_on_SP;950;0;1;41;6;2;50
49_Z_on_SP;955;0;1;41;6;2;50
49_Z_on_SP;960;0;1;41;6;2;50
49_Z_on_SP;965;0;1;43;6;2;52
49_Z_on_SP;970;0;1;45;6;2;54
49_Z_on_SP;975;0;1;47;6;2;56
49_Z_on_SP;980;0;1;47;6;2;56
49_Z_on_SP;985;0;1;48;6;2;57
49_Z_on_SP;990;0;1;48;6;1;56
49_Z_on_SP;995;0;1;48;6;1;56
49_Z_on_SP;1000;0;1;49;6;1;57
49_Z_on_SP;1005;0;1;49;6;1;57
49_Z_on_SP;1010;0;1;49;6;1;57
49_Z_on_SP;1015;0;1;50;6;1;58
49_Z_on_SP;1020;0;1;50;6;1;58
49_Z_on_SP;1025;0;1;51;6;1;59
49_Z_on_SP;1030;0;1;53;6;1;61
49_Z_on_SP;1035;0;1;53;5;1;60
49_Z_on_SP;1040;0;1;53;5;1;60
49_Z_on_SP;1045;0;1;53;5;1;60
49_Z_on_SP;1050;0;1;52;5;0;58
49_Z_on_SP;1055;0;1;52;5;0;58
49_Z_on_SP;1060;0;1;52;4;0;57
49_Z_on_SP;1065;0;1;50;4;0;55
49_Z_on_SP;1070;0;1;49;4;0;54
49_Z_on_SP;1075;0;1;47;4;0;52
49_Z_on_SP;1080;0;1;46;4;0;51
49_Z_on_SP;1085;0;1;46;4;0;51
49_Z_on_SP;1090;0;1;46;4;0;51
49_Z_on_SP;1095;0;1;44;3;0;48
49_Z_on_SP;1100;0;1;43;3;0;47
49_Z_on_SP;1105;0;1;41;3;0;45
49_Z_on_SP;1110;0;1;39;3;0;43
49_Z_on_SP;1115;0;1;39;3;0;43
49_Z_on_SP;1120;0;1;39;3;0;43
49_Z_on_SP;1125;0;1;38;3;0;42
49_Z_on_SP;1130;0;1;36;3;0;40
49_Z_on_SP;1135;0;1;33;2;0;36
49_Z_on_SP;1140;0;1;32;2;0;35
49_Z_on_SP;1145;0;0;31;2;0;33
49_Z_on_SP;1150;0;0;31;2;0;33
49_Z_on_SP;1155;0;0;30;2;0;32
49_Z_on_SP;1160;0;0;28;2;0;30
49_Z_on_SP;1165;0;0;27;2;0;29
49_Z_on_SP;1170;0;0;25;2;0;27
49_Z_on_SP;1175;0;0;24;2;0;26
49_Z_on_SP;1180;0;0;25;2;0;27
49_Z_on_SP;1185;0;0;23;2;0;25
49_Z_on_SP;1190;0;0;22;2;0;24
49_Z_on_SP;1195;0;0;20;2;0;22
49_Z_on_SP;1200;0;0;19;1;0;20
49_Z_on_SP;1205;0;0;19;1;0;20
49_Z_on_SP;1210;0;0;20;1;0;21
49_Z_on_SP;1215;0;0;19;1;0;20
49_Z_on_SP;1220;0;0;18;1;0;19
49_Z_on_SP;1225;0;0;18;1;0;19
49_Z_on_SP;1230;0;0;17;2;0;19
49_Z_on_SP;1235;0;0;17;2;0;19
49_Z_on_SP;1240;0;0;17;2;0;19
49_Z_on_SP;1245;0;0;16;1;0;17
49_Z_on_SP;1250;0;0;16;1;0;17
49_Z_on_SP;1255;0;0;16;1;0;17
49_Z_on_SP;1260;0;0;15;2;0;17
49_Z_on_SP;1265;0;0;15;2;0;17
49_Z_on_SP;1270;0;0;16;1;0;17
49_Z_on_SP;1275;0;0;16;2;0;18
49_Z_on_SP;1280;0;0;16;1;0;17
49_Z_on_SP;1285;0;0;15;1;0;16
49_Z_on_SP;1290;0;0;15;1;0;16
49_Z_on_SP;1295;0;0;15;1;0;16
49_Z_on_SP;1300;0;0;15;1;0;16
49_Z_on_SP;1305;0;0;15;1;0;16
49_Z_on_SP;1310;0;0;14;1;0;15
49_Z_on_SP;1315;0;0;15;1;0;16
49_Z_on_SP;1320;0;0;14;1;0;15
49_Z_on_SP;1325;0;0;15;1;0;16
49_Z_on_SP;1330;0;0;15;1;0;16
49_Z_on_SP;1335;0;0;15;1;0;16
49_Z_on_SP;1340;0;0;15;1;0;16
49_Z_on_SP;1345;0;0;15;1;0;16
49_Z_on_SP;1350;0;0;14;1;0;15
49_Z_on_SP;1355;0;0;14;1;0;15
49_Z_on_SP;1360;0;0;13;1;0;14
49_Z_on_SP;1365;0;0;12;1;0;13
49_Z_on_SP;1370;0;0;11;1;0;12
49_Z_on_SP;1375;0;0;11;1;0;12
49_Z_on_SP;1380;0;0;11;1;0;12
49_Z_on_SP;1385;0;0;10;1;0;11
49_Z_on_SP;1390;0;0;10;2;0;12
49_Z_on_SP;1395;0;0;10;2;0;12
49_Z_on_SP;1400;0;0;9;2;0;11
49_Z_on_SP;1405;0;0;9;2;0;11
49_Z_on_SP;1410;0;0;8;1;0;9
49_Z_on_SP;1415;0;0;7;1;0;8
49_Z_on_SP;1420;0;0;7;1;0;8
49_Z_on_SP;1425;0;0;7;1;0;8
49_Z_on_SP;1430;0;0;6;1;0;7
49_Z_on_SP;1435;0;0;6;1;0;7
50_B_off_SP;0;0;0;8;0;1;9
50_B_off_SP;5;0;0;7;0;1;8
50_B_off_SP;10;0;0;7;1;0;8
50_B_off_SP;15;0;0;6;0;1;7
50_B_off_SP;20;0;0;6;0;0;6
50_B_off_SP;25;0;0;6;1;0;7
50_B_off_SP;30;0;0;5;1;1;7
50_B_off_SP;35;0;0;5;0;0;5
50_B_off_SP;40;0;0;4;0;1;5
50_B_off_SP;45;0;0;4;0;0;4
50_B_off_SP;50;0;0;5;0;0;5
50_B_off_SP;55;0;0;3;0;1;4
50_B_off_SP;60;0;0;3;0;1;4
50_B_off_SP;65;0;0;3;0;1;4
50_B_off_SP;70;0;0;3;0;1;4
50_B_off_SP;75;0;0;3;0;1;4
50_B_off_SP;80;0;0;3;0;1;4
50_B_off_SP;85;0;0;2;0;1;3
50_B_off_SP;90;0;0;3;0;1;4
50_B_off_SP;95;0;0;3;0;1;4
50_B_off_SP;100;0;0;2;0;1;3
50_B_off_SP;105;0;0;2;0;1;3
50_B_off_SP;110;0;0;2;0;1;3
50_B_off_SP;115;0;0;2;0;1;3
50_B_off_SP;120;0;0;2;0;1;3
50_B_off_SP;125;0;0;2;0;1;3
50_B_off_SP;130;0;0;2;0;1;3
50_B_off_SP;135;0;0;2;0;1;3
50_B_off_SP;140;0;0;2;0;1;3
50_B_off_SP;145;0;0;2;0;1;3
50_B_off_SP;150;0;0;2;0;1;3
50_B_off_SP;155;0;0;3;0;1;4
50_B_off_SP;160;0;0;3;0;0;3
50_B_off_SP;165;0;0;2;0;1;3
50_B_off_SP;170;0;0;3;0;1;4
50_B_off_SP;175;0;0;2;0;1;3
50_B_off_SP;180;0;0;2;1;1;4
50_B_off_SP;185;0;0;3;0;1;4
50_B_off_SP;190;0;0;2;0;1;3
50_B_off_SP;195;0;0;2;0;2;4
50_B_off_SP;200;0;0;2;1;1;4
50_B_off_SP;205;0;0;3;0;1;4
50_B_off_SP;210;0;0;3;0;1;4
50_B_off_SP;215;0;0;3;0;1;4
50_B_off_SP;220;0;0;4;0;1;5
50_B_off_SP;225;0;0;3;0;1;4
50_B_off_SP;230;0;0;5;1;1;7
50_B_off_SP;235;0;0;4;0;2;6
50_B_off_SP;240;0;0;4;1;4;9
50_B_off_SP;245;0;0;5;0;2;7
50_B_off_SP;250;0;0;5;0;3;8
50_B_off_SP;255;0;0;8;0;4;12
50_B_off_SP;260;0;0;7;1;2;10
50_B_off_SP;265;0;0;9;1;3;13
50_B_off_SP;270;1;0;10;1;2;14
50_B_off_SP;275;0;1;13;0;2;16
50_B_off_SP;280;0;0;13;1;4;18
50_B_off_SP;285;0;0;12;1;4;17
50_B_off_SP;290;0;0;12;2;3;17
50_B_off_SP;295;0;0;10;2;3;15
50_B_off_SP;300;0;0;14;1;7;22
50_B_off_SP;305;0;0;13;2;5;20
50_B_off_SP;310;0;0;17;1;6;24
50_B_off_SP;315;0;0;21;2;6;29
50_B_off_SP;320;1;1;23;3;5;33
50_B_off_SP;325;1;1;26;3;5;36
50_B_off_SP;330;0;1;31;3;7;42
50_B_off_SP;335;0;1;33;3;5;42
50_B_off_SP;340;0;2;37;2;7;48
50_B_off_SP;345;0;1;39;3;5;48
50_B_off_SP;350;0;2;41;5;6;54
50_B_off_SP;355;0;2;41;4;5;52
50_B_off_SP;360;0;2;46;6;5;59
50_B_off_SP;365;0;2;51;5;6;64
50_B_off_SP;370;0;2;55;7;6;70
50_B_off_SP;375;0;1;58;7;7;73
50_B_off_SP;380;0;2;66;8;8;84
50_B_off_SP;385;0;2;65;10;8;85
50_B_off_SP;390;0;2;74;10;7;93
50_B_off_SP;395;0;3;77;11;8;99
50_B_off_SP;400;0;3;80;11;10;104
50_B_off_SP;405;0;3;82;10;9;104
50_B_off_SP;410;0;3;81;10;8;102
50_B_off_SP;415;0;3;81;9;8;101
50_B_off_SP;420;0;2;78;9;8;97
50_B_off_SP;425;0;3;81;11;8;103
50_B_off_SP;430;0;2;82;11;9;104
50_B_off_SP;435;0;2;79;11;10;102
50_B_off_SP;440;0;2;82;11;10;105
50_B_off_SP;445;0;3;79;12;11;105
50_B_off_SP;450;0;2;79;11;11;103
50_B_off_SP;455;0;2;79;11;10;102
50_B_off_SP;460;0;1;77;11;10;99
50_B_off_SP;465;0;2;73;12;11;98
50_B_off_SP;470;0;1;69;11;10;91
50_B_off_SP;475;0;2;64;9;8;83
50_B_off_SP;480;0;2;61;9;8;80
50_B_off_SP;485;0;2;59;10;10;81
50_B_off_SP;490;0;2;57;8;9;76
50_B_off_SP;495;0;1;57;7;8;73
50_B_off_SP;500;0;1;59;7;10;77
50_B_off_SP;505;0;1;54;9;10;74
50_B_off_SP;510;1;2;53;7;10;73
50_B_off_SP;515;0;2;52;7;11;72
50_B_off_SP;520;0;2;53;7;10;72
50_B_off_SP;525;0;1;53;7;10;71
50_B_off_SP;530;0;1;54;7;10;72
50_B_off_SP;535;0;1;46;7;11;65
50_B_off_SP;540;0;2;45;6;11;64
50_B_off_SP;545;0;1;47;7;10;65
50_B_off_SP;550;0;1;45;6;12;64
50_B_off_SP;555;0;1;47;7;11;66
50_B_off_SP;560;1;1;48;6;11;67
50_B_off_SP;565;1;1;46;7;11;66
50_B_off_SP;570;0;1;44;7;11;63
50_B_off_SP;575;1;1;49;7;10;68
50_B_off_SP;580;0;1;49;7;13;70
50_B_off_SP;585;0;2;49;8;10;69
50_B_off_SP;590;0;1;49;7;11;68
50_B_off_SP;595;0;2;48;7;11;68
50_B_off_SP;600;0;2;47;8;13;70
50_B_off_SP;605;0;2;48;8;13;71
50_B_off_SP;610;1;2;46;7;13;69
50_B_off_SP;615;0;1;49;7;12;69
50_B_off_SP;620;0;1;49;7;13;70
50_B_off_SP;625;1;2;49;8;10;70
50_B_off_SP;630;0;2;47;8;13;70
50_B_off_SP;635;1;2;51;8;12;74
50_B_off_SP;640;1;2;50;7;11;71
50_B_off_SP;645;0;2;49;7;11;69
50_B_off_SP;650;0;2;48;7;11;68
50_B_off_SP;655;0;1;49;8;11;69
50_B_off_SP;660;0;2;49;7;10;68
50_B_off_SP;665;0;1;49;7;10;67
50_B_off_SP;670;0;1;51;8;11;71
50_B_off_SP;675;0;2;53;7;12;74
50_B_off_SP;680;0;2;55;8;11;76
50_B_off_SP;685;0;2;51;8;10;71
50_B_off_SP;690;0;2;53;8;10;73
50_B_off_SP;695;0;2;59;7;10;78
50_B_off_SP;700;0;2;58;8;8;76
50_B_off_SP;705;0;2;58;7;9;76
50_B_off_SP;710;0;2;61;8;8;79
50_B_off_SP;715;0;2;62;9;7;80
50_B_off_SP;720;0;2;67;8;8;85
50_B_off_SP;725;0;3;75;8;7;93
50_B_off_SP;730;0;2;66;7;7;82
50_B_off_SP;735;0;3;59;7;7;76
50_B_off_SP;740;0;2;54;6;6;68
50_B_off_SP;745;0;2;51;5;7;65
50_B_off_SP;750;0;2;49;5;8;64
50_B_off_SP;755;0;2;50;5;5;62
50_B_off_SP;760;0;1;53;5;7;66
50_B_off_SP;765;1;2;56;7;6;72
50_B_off_SP;770;0;3;58;8;10;79
50_B_off_SP;775;0;2;61;7;10;80
50_B_off_SP;780;1;2;61;7;10;81
50_B_off_SP;785;0;2;66;8;10;86
50_B_off_SP;790;0;2;65;9;10;86
50_B_off_SP;795;0;2;65;9;11;87
50_B_off_SP;800;0;2;66;8;11;87
50_B_off_SP;805;0;2;61;8;10;81
50_B_off_SP;810;0;1;57;8;11;77
50_B_off_SP;815;0;2;61;8;12;83
50_B_off_SP;820;1;2;60;8;10;81
50_B_off_SP;825;0;2;60;8;11;81
50_B_off_SP;830;0;2;57;8;10;77
50_B_off_SP;835;1;1;60;8;11;81
50_B_off_SP;840;0;2;59;7;8;76
50_B_off_SP;845;1;2;58;8;11;80
50_B_off_SP;850;1;2;62;8;11;84
50_B_off_SP;855;0;2;61;7;12;82
50_B_off_SP;860;0;2;63;7;11;83
50_B_off_SP;865;0;2;61;8;10;81
50_B_off_SP;870;0;2;58;7;11;78
50_B_off_SP;875;0;2;63;8;11;84
50_B_off_SP;880;0;3;63;6;11;83
50_B_off_SP;885;0;2;62;7;10;81
50_B_off_SP;890;0;2;63;8;9;82
50_B_off_SP;895;0;2;63;8;9;82
50_B_off_SP;900;0;2;62;8;10;82
50_B_off_SP;905;0;2;64;8;9;83
50_B_off_SP;910;0;2;66;7;9;84
50_B_off_SP;915;0;2;64;8;10;84
50_B_off_SP;920;1;2;67;8;9;87
50_B_off_SP;925;0;2;69;9;11;91
50_B_off_SP;930;0;2;69;9;10;90
50_B_off_SP;935;1;3;70;9;8;91
50_B_off_SP;940;0;3;70;9;10;92
50_B_off_SP;945;0;2;70;9;10;91
50_B_off_SP;950;0;3;73;9;7;92
50_B_off_SP;955;1;3;74;10;9;97
50_B_off_SP;960;0;3;76;10;8;97
50_B_off_SP;965;0;3;85;9;8;105
50_B_off_SP;970;0;3;87;10;8;108
50_B_off_SP;975;0;3;84;10;6;103
50_B_off_SP;980;0;3;91;10;7;111
50_B_off_SP;985;0;4;91;10;7;112
50_B_off_SP;990;0;4;90;10;7;111
50_B_off_SP;995;0;3;99;11;4;117
50_B_off_SP;1000;0;3;94;10;6;113
50_B_off_SP;1005;0;3;94;11;7;115
50_B_off_SP;1010;0;4;97;10;6;117
50_B_off_SP;1015;0;3;98;10;5;116
50_B_off_SP;1020;0;4;97;9;5;115
50_B_off_SP;1025;0;4;110;10;4;128
50_B_off_SP;1030;0;4;109;10;5;128
50_B_off_SP;1035;0;4;108;9;4;125
50_B_off_SP;1040;0;4;109;8;5;126
50_B_off_SP;1045;0;4;105;9;2;120
50_B_off_SP;1050;0;4;105;9;4;122
50_B_off_SP;1055;0;4;108;8;3;123
50_B_off_SP;1060;0;3;102;8;2;115
50_B_off_SP;1065;0;3;97;8;4;112
50_B_off_SP;1070;0;3;94;7;4;108
50_B_off_SP;1075;0;3;94;7;4;108
50_B_off_SP;1080;0;3;92;6;4;105
50_B_off_SP;1085;0;3;88;6;4;101
50_B_off_SP;1090;0;3;88;7;4;102
50_B_off_SP;1095;0;3;83;5;2;93
50_B_off_SP;1100;0;3;79;5;3;90
50_B_off_SP;1105;0;2;77;4;2;85
50_B_off_SP;1110;0;2;75;5;2;84
50_B_off_SP;1115;0;2;74;5;2;83
50_B_off_SP;1120;0;2;73;4;1;80
50_B_off_SP;1125;0;2;70;4;2;78
50_B_off_SP;1130;0;2;66;4;3;75
50_B_off_SP;1135;0;2;65;4;2;73
50_B_off_SP;1140;0;2;59;4;2;67
50_B_off_SP;1145;0;2;62;4;2;70
50_B_off_SP;1150;0;2;61;3;2;68
50_B_off_SP;1155;0;2;61;4;2;69
50_B_off_SP;1160;0;2;55;3;4;64
50_B_off_SP;1165;0;2;55;3;2;62
50_B_off_SP;1170;0;2;51;3;3;59
50_B_off_SP;1175;0;1;52;3;2;58
50_B_off_SP;1180;0;2;51;4;1;58
50_B_off_SP;1185;0;2;47;3;2;54
50_B_off_SP;1190;0;2;45;3;2;52
50_B_off_SP;1195;0;2;43;3;2;50
50_B_off_SP;1200;0;1;41;2;2;46
50_B_off_SP;1205;0;1;41;3;2;47
50_B_off_SP;1210;0;2;42;2;2;48
50_B_off_SP;1215;0;2;39;2;2;45
50_B_off_SP;1220;0;2;41;2;1;46
50_B_off_SP;1225;0;2;39;2;2;45
50_B_off_SP;1230;0;2;38;3;2;45
50_B_off_SP;1235;0;1;36;3;2;42
50_B_off_SP;1240;0;2;36;2;0;40
50_B_off_SP;1245;0;1;35;2;1;39
50_B_off_SP;1250;0;1;36;2;2;41
50_B_off_SP;1255;0;2;35;2;1;40
50_B_off_SP;1260;0;2;33;2;2;39
50_B_off_SP;1265;0;1;35;2;1;39
50_B_off_SP;1270;0;1;34;2;0;37
50_B_off_SP;1275;0;1;35;2;1;39
50_B_off_SP;1280;0;1;33;2;1;37
50_B_off_SP;1285;0;2;33;2;1;38
50_B_off_SP;1290;0;1;31;2;1;35
50_B_off_SP;1295;0;1;31;2;1;35
50_B_off_SP;1300;0;1;31;1;1;34
50_B_off_SP;1305;0;1;30;2;1;34
50_B_off_SP;1310;0;1;31;2;1;35
50_B_off_SP;1315;0;1;29;2;1;33
50_B_off_SP;1320;0;1;30;2;1;34
50_B_off_SP;1325;0;1;30;2;0;33
50_B_off_SP;1330;0;1;29;2;1;33
50_B_off_SP;1335;0;1;30;2;0;33
50_B_off_SP;1340;0;1;29;2;1;33
50_B_off_SP;1345;0;1;27;1;1;30
50_B_off_SP;1350;0;1;25;1;1;28
50_B_off_SP;1355;0;1;25;1;0;27
50_B_off_SP;1360;0;1;23;1;0;25
50_B_off_SP;1365;0;1;21;1;0;23
50_B_off_SP;1370;0;1;22;1;1;25
50_B_off_SP;1375;0;1;22;0;1;24
50_B_off_SP;1380;0;0;20;1;1;22
50_B_off_SP;1385;0;1;20;0;0;21
50_B_off_SP;1390;0;1;19;0;0;20
50_B_off_SP;1395;0;1;18;1;1;21
50_B_off_SP;1400;0;1;18;1;1;21
50_B_off_SP;1405;0;0;15;1;1;17
50_B_off_SP;1410;0;1;14;0;1;16
50_B_off_SP;1415;0;1;13;0;1;15
50_B_off_SP;1420;0;0;12;1;1;14
50_B_off_SP;1425;0;1;13;0;0;14
50_B_off_SP;1430;0;0;11;0;1;12
50_B_off_SP;1435;0;0;10;0;1;11
50_B_on_1_SP;0;0;0;2;0;0;2
50_B_on_1_SP;5;0;0;2;0;0;2
50_B_on_1_SP;10;0;0;2;0;0;2
50_B_on_1_SP;15;0;0;2;0;0;2
50_B_on_1_SP;20;0;0;2;0;0;2
50_B_on_1_SP;25;0;0;2;0;0;2
50_B_on_1_SP;30;0;0;1;0;0;1
50_B_on_1_SP;35;0;0;1;0;0;1
50_B_on_1_SP;40;0;0;1;0;0;1
50_B_on_1_SP;45;0;0;1;0;0;1
50_B_on_1_SP;50;0;0;1;0;0;1
50_B_on_1_SP;55;0;0;1;0;0;1
50_B_on_1_SP;60;0;0;1;0;0;1
50_B_on_1_SP;65;0;0;1;0;0;1
