Detector;Time;qBus;qMotc;qCar;qDeliv;qTruck;qAll
49_Z_off_SP;725;0;0;54;6;5;65
49_Z_off_SP;730;0;1;53;6;5;65
49_Z_off_SP;735;0;0;50;5;5;60
49_Z_off_SP;740;0;0;47;5;5;57
49_Z_off_SP;745;0;0;45;5;5;55
49_Z_off_SP;750;0;0;44;5;4;53
49_Z_off_SP;755;0;0;45;6;4;55
49_Z_off_SP;760;0;0;46;6;5;57
49_Z_off_SP;765;0;0;47;6;5;58
49_Z_off_SP;770;0;1;47;6;5;59
49_Z_off_SP;775;0;0;47;6;5;58
49_Z_off_SP;780;0;0;48;7;5;60
49_Z_off_SP;785;0;0;51;7;6;64
49_Z_off_SP;790;0;1;54;7;7;69
49_Z_off_SP;795;0;1;56;7;7;71
49_Z_off_SP;800;0;1;56;7;7;71
49_Z_off_SP;805;0;0;54;7;7;68
49_Z_off_SP;810;0;1;52;7;7;67
49_Z_off_SP;815;0;1;53;7;7;68
49_Z_off_SP;820;0;1;55;7;8;71
49_Z_off_SP;825;0;1;55;7;7;70
49_Z_off_SP;830;0;1;53;7;8;69
49_Z_off_SP;835;0;1;51;7;8;67
49_Z_off_SP;840;0;1;51;7;8;67
49_Z_off_SP;845;0;1;52;7;8;68
49_Z_off_SP;850;0;1;53;7;8;69
49_Z_off_SP;855;0;1;54;7;7;69
49_Z_off_SP;860;0;1;55;7;8;71
49_Z_off_SP;865;0;1;54;7;8;70
49_Z_off_SP;870;0;1;54;7;8;70
49_Z_off_SP;875;0;1;55;7;8;71
49_Z_off_SP;880;0;1;56;7;8;72
49_Z_off_SP;885;0;1;55;7;7;70
49_Z_off_SP;890;0;1;55;7;7;70
49_Z_off_SP;895;0;1;53;7;7;68
49_Z_off_SP;900;0;1;54;7;7;69
49_Z_off_SP;905;0;1;55;7;7;70
49_Z_off_SP;910;0;1;57;8;7;73
49_Z_off_SP;915;0;1;58;8;7;74
49_Z_off_SP;920;0;1;60;8;7;76
49_Z_off_SP;925;0;1;60;8;7;76
49_Z_off_SP;930;0;1;60;8;7;76
49_Z_off_SP;935;0;1;62;8;7;78
49_Z_off_SP;940;0;1;64;8;7;80
49_Z_off_SP;945;0;1;64;8;6;79
49_Z_off_SP;950;0;1;65;9;6;81
49_Z_off_SP;955;0;1;65;9;5;80
49_Z_off_SP;960;0;1;65;9;5;80
49_Z_off_SP;965;0;1;68;9;5;83
49_Z_off_SP;970;0;1;71;10;5;87
49_Z_off_SP;975;0;1;74;9;4;88
49_Z_off_SP;980;0;1;75;9;5;90
49_Z_off_SP;985;0;1;76;10;4;91
49_Z_off_SP;990;0;1;75;9;3;88
49_Z_off_SP;995;0;1;76;9;3;89
49_Z_off_SP;1000;0;1;78;9;3;91
49_Z_off_SP;1005;0;1;78;9;3;91
49_Z_off_SP;1010;0;1;78;9;3;91
49_Z_off_SP;1015;0;1;78;10;3;92
49_Z_off_SP;1020;0;1;79;9;3;92
49_Z_off_SP;1025;0;1;81;9;2;93
49_Z_off_SP;1030;0;1;84;9;2;96
49_Z_off_SP;1035;0;1;84;8;2;95
49_Z_off_SP;1040;0;1;84;8;2;95
49_Z_off_SP;1045;0;1;83;8;2;94
49_Z_off_SP;1050;0;1;83;8;1;93
49_Z_off_SP;1055;0;1;83;7;1;92
49_Z_off_SP;1060;0;1;81;7;1;90
49_Z_off_SP;1065;0;1;79;7;1;88
49_Z_off_SP;1070;0;1;77;6;1;85
49_Z_off_SP;1075;0;1;74;6;1;82
49_Z_off_SP;1080;0;1;72;6;1;80
49_Z_off_SP;1085;0;1;72;6;1;80
49_Z_off_SP;1090;0;1;72;6;1;80
49_Z_off_SP;1095;0;1;69;5;0;75
49_Z_off_SP;1100;0;1;67;5;1;74
49_Z_off_SP;1105;0;1;64;5;1;71
49_Z_off_SP;1110;0;1;61;5;1;68
49_Z_off_SP;1115;0;1;61;5;1;68
49_Z_off_SP;1120;0;1;61;5;0;67
49_Z_off_SP;1125;0;1;59;5;1;66
49_Z_off_SP;1130;0;1;57;4;1;63
49_Z_off_SP;1135;0;1;53;4;0;58
49_Z_off_SP;1140;0;1;50;4;0;55
49_Z_off_SP;1145;0;1;48;4;0;53
49_Z_off_SP;1150;0;1;49;3;0;53
49_Z_off_SP;1155;0;0;47;3;1;51
49_Z_off_SP;1160;0;0;45;3;1;49
49_Z_off_SP;1165;0;0;43;3;0;46
49_Z_off_SP;1170;0;0;40;3;0;43
49_Z_off_SP;1175;0;0;39;3;0;42
49_Z_off_SP;1180;0;0;39;3;0;42
49_Z_off_SP;1185;0;0;36;3;0;39
49_Z_off_SP;1190;0;0;34;3;0;37
49_Z_off_SP;1195;0;0;32;3;0;35
49_Z_off_SP;1200;0;0;30;2;0;32
49_Z_off_SP;1205;0;0;30;2;0;32
49_Z_off_SP;1210;0;0;31;2;0;33
49_Z_off_SP;1215;0;0;30;2;0;32
49_Z_off_SP;1220;0;0;29;2;0;31
49_Z_off_SP;1225;0;0;29;2;0;31
49_Z_off_SP;1230;0;0;27;2;0;29
49_Z_off_SP;1235;0;0;27;2;0;29
49_Z_off_SP;1240;0;0;27;2;0;29
49_Z_off_SP;1245;0;0;26;2;0;28
49_Z_off_SP;1250;0;0;25;2;0;27
49_Z_off_SP;1255;0;0;25;2;0;27
49_Z_off_SP;1260;0;0;24;2;0;26
49_Z_off_SP;1265;0;0;24;2;0;26
49_Z_off_SP;1270;0;0;25;2;0;27
49_Z_off_SP;1275;0;0;25;2;0;27
49_Z_off_SP;1280;0;0;25;2;0;27
49_Z_off_SP;1285;0;0;24;2;0;26
49_Z_off_SP;1290;0;0;24;2;0;26
49_Z_off_SP;1295;0;0;24;2;0;26
49_Z_off_SP;1300;0;0;24;2;0;26
49_Z_off_SP;1305;0;0;23;1;0;24
49_Z_off_SP;1310;0;0;23;2;0;25
49_Z_off_SP;1315;0;0;23;2;0;25
49_Z_off_SP;1320;0;0;23;1;0;24
49_Z_off_SP;1325;0;0;24;2;0;26
49_Z_off_SP;1330;0;0;24;2;0;26
49_Z_off_SP;1335;0;0;24;1;0;25
49_Z_off_SP;1340;0;0;24;1;0;25
49_Z_off_SP;1345;0;0;24;1;0;25
49_Z_off_SP;1350;0;0;22;1;0;23
49_Z_off_SP;1355;0;0;22;1;0;23
49_Z_off_SP;1360;0;0;20;1;0;21
49_Z_off_SP;1365;0;0;19;1;0;20
49_Z_off_SP;1370;0;0;18;1;0;19
49_Z_off_SP;1375;0;0;17;2;0;19
49_Z_off_SP;1380;0;0;17;1;0;18
49_Z_off_SP;1385;0;0;16;2;0;18
49_Z_off_SP;1390;0;0;15;2;0;17
49_Z_off_SP;1395;0;0;15;2;1;18
49_Z_off_SP;1400;0;0;15;2;1;18
49_Z_off_SP;1405;0;0;14;2;0;16
49_Z_off_SP;1410;0;0;13;2;0;15
49_Z_off_SP;1415;0;0;12;2;0;14
49_Z_off_SP;1420;0;0;11;1;0;12
49_Z_off_SP;1425;0;0;11;2;0;13
49_Z_off_SP;1430;0;0;10;1;0;11
49_Z_off_SP;1435;0;0;10;1;0;11
49_Z_on_SP;0;0;0;5;1;0;6
49_Z_on_SP;5;0;0;5;1;0;6
49_Z_on_SP;10;0;0;4;1;0;5
49_Z_on_SP;15;0;0;4;1;0;5
49_Z_on_SP;20;0;0;4;1;0;5
49_Z_on_SP;25;0;0;4;1;0;5
49_Z_on_SP;30;0;0;3;1;0;4
49_Z_on_SP;35;0;0;3;1;0;4
49_Z_on_SP;40;0;0;3;1;0;4
49_Z_on_SP;45;0;0;3;1;0;4
49_Z_on_SP;50;0;0;2;1;0;3
49_Z_on_SP;55;0;0;2;0;0;2
49_Z_on_SP;60;0;0;2;1;0;3
49_Z_on_SP;65;0;0;2;0;0;2
49_Z_on_SP;70;0;0;2;0;0;2
49_Z_on_SP;75;0;0;2;0;0;2
49_Z_on_SP;80;0;0;2;0;0;2
49_Z_on_SP;85;0;0;2;0;0;2
49_Z_on_SP;90;0;0;1;0;0;1
49_Z_on_SP;95;0;0;2;0;0;2
49_Z_on_SP;100;0;0;1;0;0;1
49_Z_on_SP;105;0;0;1;0;0;1
49_Z_on_SP;110;0;0;1;0;0;1
49_Z_on_SP;115;0;0;1;0;0;1
49_Z_on_SP;120;0;0;1;0;0;1
49_Z_on_SP;125;0;0;1;0;0;1
49_Z_on_SP;130;0;0;1;0;0;1
49_Z_on_SP;135;0;0;1;0;0;1
49_Z_on_SP;140;0;0;1;0;0;1
49_Z_on_SP;145;0;0;2;0;0;2
49_Z_on_SP;150;0;0;1;0;0;1
49_Z_on_SP;155;0;0;1;0;0;1
49_Z_on_SP;160;0;0;1;0;0;1
49_Z_on_SP;165;0;0;1;0;0;1
49_Z_on_SP;170;0;0;1;0;0;1
49_Z_on_SP;175;0;0;1;0;0;1
49_Z_on_SP;180;0;0;1;0;0;1
49_Z_on_SP;185;0;0;1;0;0;1
49_Z_on_SP;190;0;0;1;0;0;1
49_Z_on_SP;195;0;0;2;0;0;2
49_Z_on_SP;200;0;0;2;0;0;2
49_Z_on_SP;205;0;0;2;0;0;2
49_Z_on_SP;210;0;0;2;0;0;2
49_Z_on_SP;215;0;0;2;0;0;2
49_Z_on_SP;220;0;0;2;0;0;2
49_Z_on_SP;225;0;0;2;0;0;2
49_Z_on_SP;230;0;0;2;0;0;2
49_Z_on_SP;235;0;0;3;0;0;3
49_Z_on_SP;240;0;0;3;0;0;3
49_Z_on_SP;245;0;0;3;0;0;3
49_Z_on_SP;250;0;0;4;1;0;5
49_Z_on_SP;255;0;0;5;1;0;6
49_Z_on_SP;260;0;0;6;1;0;7
49_Z_on_SP;265;0;0;8;1;0;9
49_Z_on_SP;270;0;0;8;1;0;9
49_Z_on_SP;275;0;0;9;1;1;11
49_Z_on_SP;280;0;0;8;1;0;9
49_Z_on_SP;285;0;0;8;1;1;10
49_Z_on_SP;290;0;0;8;1;1;10
49_Z_on_SP;295;0;0;8;1;1;10
49_Z_on_SP;300;0;0;9;1;2;12
49_Z_on_SP;305;0;0;10;1;3;14
49_Z_on_SP;310;0;0;12;1;2;15
49_Z_on_SP;315;0;0;16;2;2;20
49_Z_on_SP;320;0;0;18;2;3;23
49_Z_on_SP;325;0;0;19;2;2;23
49_Z_on_SP;330;0;0;22;2;2;26
49_Z_on_SP;335;0;0;26;3;3;32
49_Z_on_SP;340;0;0;29;3;3;35
49_Z_on_SP;345;0;0;30;3;2;35
49_Z_on_SP;350;0;0;31;4;2;37
49_Z_on_SP;355;0;0;32;4;3;39
49_Z_on_SP;360;0;0;35;5;3;43
49_Z_on_SP;365;0;0;39;6;2;47
49_Z_on_SP;370;0;0;43;6;3;52
49_Z_on_SP;375;0;0;45;7;3;55
49_Z_on_SP;380;0;0;46;7;2;55
49_Z_on_SP;385;0;0;49;7;3;59
49_Z_on_SP;390;0;0;51;7;3;61
49_Z_on_SP;395;0;0;54;8;3;65
49_Z_on_SP;400;0;0;55;8;3;66
49_Z_on_SP;405;0;1;53;8;3;65
49_Z_on_SP;410;0;1;51;8;3;63
49_Z_on_SP;415;0;0;50;7;3;60
49_Z_on_SP;420;0;0;49;7;3;59
49_Z_on_SP;425;0;1;49;8;4;62
49_Z_on_SP;430;0;1;51;8;4;64
49_Z_on_SP;435;0;0;50;8;4;62
49_Z_on_SP;440;0;0;50;8;4;62
49_Z_on_SP;445;0;0;49;8;4;61
49_Z_on_SP;450;0;0;47;8;4;59
49_Z_on_SP;455;0;0;47;7;5;59
49_Z_on_SP;460;0;0;47;8;5;60
49_Z_on_SP;465;0;0;45;7;5;57
49_Z_on_SP;470;0;0;43;7;5;55
49_Z_on_SP;475;0;0;40;7;5;52
49_Z_on_SP;480;0;0;37;6;5;48
49_Z_on_SP;485;0;0;37;6;5;48
49_Z_on_SP;490;0;0;39;6;5;50
49_Z_on_SP;495;0;0;38;6;5;49
49_Z_on_SP;500;0;0;38;6;5;49
49_Z_on_SP;505;0;0;37;5;5;47
49_Z_on_SP;510;0;0;36;5;5;46
49_Z_on_SP;515;0;0;37;5;5;47
49_Z_on_SP;520;0;0;36;5;5;46
49_Z_on_SP;525;0;0;35;5;5;45
49_Z_on_SP;530;0;0;33;5;5;43
49_Z_on_SP;535;0;0;30;5;4;39
49_Z_on_SP;540;0;0;29;5;5;39
49_Z_on_SP;545;0;0;30;4;4;38
49_Z_on_SP;550;0;0;31;4;4;39
49_Z_on_SP;555;0;0;31;5;4;40
49_Z_on_SP;560;0;0;31;5;4;40
49_Z_on_SP;565;0;0;32;5;5;42
49_Z_on_SP;570;0;0;32;5;4;41
49_Z_on_SP;575;0;0;33;5;4;42
49_Z_on_SP;580;0;0;34;5;5;44
49_Z_on_SP;585;0;0;33;5;5;43
49_Z_on_SP;590;0;0;32;5;5;42
49_Z_on_SP;595;0;0;31;5;5;41
49_Z_on_SP;600;0;0;31;5;5;41
49_Z_on_SP;605;0;0;32;5;5;42
49_Z_on_SP;610;0;0;32;5;5;42
49_Z_on_SP;615;0;0;32;5;5;42
49_Z_on_SP;620;0;0;33;5;5;43
49_Z_on_SP;625;0;0;32;5;5;42
49_Z_on_SP;630;0;0;33;5;5;43
49_Z_on_SP;635;0;0;34;5;5;44
49_Z_on_SP;640;0;0;34;5;5;44
49_Z_on_SP;645;0;0;33;5;5;43
49_Z_on_SP;650;0;0;33;5;5;43
49_Z_on_SP;655;0;0;32;5;5;42
49_Z_on_SP;660;0;0;31;5;4;40
49_Z_on_SP;665;0;0;33;5;5;43
49_Z_on_SP;670;0;0;34;5;5;44
49_Z_on_SP;675;0;0;34;5;4;43
49_Z_on_SP;680;0;0;34;5;4;43
49_Z_on_SP;685;0;0;34;5;4;43
49_Z_on_SP;690;0;0;34;5;5;44
49_Z_on_SP;695;0;0;35;5;4;44
49_Z_on_SP;700;0;0;36;5;4;45
49_Z_on_SP;705;0;0;35;5;4;44
49_Z_on_SP;710;0;0;36;5;4;45
49_Z_on_SP;715;0;0;35;5;4;44
49_Z_on_SP;720;0;0;37;5;4;46
49_Z_on_SP;725;0;0;41;5;3;49
49_Z_on_SP;730;0;1;40;4;3;48
49_Z_on_SP;735;0;0;38;4;3;45
49_Z_on_SP;740;0;0;36;4;3;43
49_Z_on_SP;745;0;0;34;4;3;41
49_Z_on_SP;750;0;0;33;4;3;40
49_Z_on_SP;755;0;0;34;4;3;41
49_Z_on_SP;760;0;0;35;4;3;42
49_Z_on_SP;765;0;0;35;4;3;42
49_Z_on_SP;770;0;1;36;5;3;45
49_Z_on_SP;775;0;0;36;5;4;45
49_Z_on_SP;780;0;0;37;5;4;46
49_Z_on_SP;785;0;0;39;5;4;48
49_Z_on_SP;790;0;1;41;6;5;53
49_Z_on_SP;795;0;1;42;5;4;52
49_Z_on_SP;800;0;1;43;6;4;54
49_Z_on_SP;805;0;0;41;5;5;51
49_Z_on_SP;810;0;1;40;5;5;51
49_Z_on_SP;815;0;1;41;6;5;53
49_Z_on_SP;820;0;1;42;5;5;53
49_Z_on_SP;825;0;1;42;5;5;53
49_Z_on_SP;830;0;1;40;5;5;51
49_Z_on_SP;835;0;1;39;5;5;50
49_Z_on_SP;840;0;1;39;5;5;50
49_Z_on_SP;845;0;1;39;5;5;50
49_Z_on_SP;850;0;1;40;5;5;51
49_Z_on_SP;855;0;1;41;5;5;52
49_Z_on_SP;860;0;1;42;5;5;53
49_Z_on_SP;865;0;1;41;5;5;52
49_Z_on_SP;870;0;1;41;5;5;52
49_Z_on_SP;875;0;1;42;5;5;53
49_Z_on_SP;880;0;1;42;5;5;53
49_Z_on_SP;885;0;1;42;5;5;53
49_Z_on_SP;890;0;1;42;5;5;53
49_Z_on_SP;895;0;1;41;5;5;52
49_Z_on_SP;900;0;1;41;6;5;53
49_Z_on_SP;905;0;1;42;6;4;53
49_Z_on_SP;910;0;1;43;6;5;55
49_Z_on_SP;915;0;1;44;6;5;56
49_Z_on_SP;920;0;1;45;6;4;56
49_Z_on_SP;925;0;1;45;6;4;56
49_Z_on_SP;930;0;1;46;6;4;57
49_Z_on_SP;935;0;1;47;6;4;58
49_Z_on_SP;940;0;1;48;6;4;59
49_Z_on_SP;945;0;1;49;6;4;60
49_Z_on_SP;950;0;1;49;7;4;61
49_Z_on_SP;955;0;1;49;7;3;60
49_Z_on_SP;960;0;1;49;7;3;60
49_Z_on_SP;965;0;1;51;7;3;62
49_Z_on_SP;970;0;1;54;7;3;65
49_Z_on_SP;975;0;1;56;7;3;67
49_Z_on_SP;980;0;1;57;7;3;68
49_Z_on_SP;985;0;1;57;7;3;68
49_Z_on_SP;990;0;1;57;7;2;67
49_Z_on_SP;995;0;1;58;7;2;68
49_Z_on_SP;1000;0;1;59;7;2;69
49_Z_on_SP;1005;0;1;59;7;2;69
49_Z_on_SP;1010;0;1;59;7;2;69
49_Z_on_SP;1015;0;1;59;7;2;69
49_Z_on_SP;1020;0;1;60;7;2;70
49_Z_on_SP;1025;0;1;62;7;2;72
49_Z_on_SP;1030;0;1;63;7;1;72
49_Z_on_SP;1035;0;1;64;6;1;72
49_Z_on_SP;1040;0;1;64;6;1;72
49_Z_on_SP;1045;0;1;63;6;1;71
49_Z_on_SP;1050;0;1;63;6;1;71
49_Z_on_SP;1055;0;1;63;5;1;70
49_Z_on_SP;1060;0;1;62;5;1;69
49_Z_on_SP;1065;0;1;60;5;1;67
49_Z_on_SP;1070;0;1;58;5;1;65
49_Z_on_SP;1075;0;1;56;5;0;62
49_Z_on_SP;1080;0;1;55;4;1;61
49_Z_on_SP;1085;0;1;55;4;1;61
49_Z_on_SP;1090;0;1;55;4;0;60
49_Z_on_SP;1095;0;1;52;4;0;57
49_Z_on_SP;1100;0;1;51;4;0;56
49_Z_on_SP;1105;0;1;49;4;1;55
49_Z_on_SP;1110;0;1;47;4;0;52
49_Z_on_SP;1115;0;1;46;3;0;50
49_Z_on_SP;1120;0;1;46;3;0;50
49_Z_on_SP;1125;0;1;45;3;0;49
49_Z_on_SP;1130;0;1;43;3;0;47
49_Z_on_SP;1135;0;1;40;3;0;44
49_Z_on_SP;1140;0;1;38;3;0;42
49_Z_on_SP;1145;0;1;37;3;0;41
49_Z_on_SP;1150;0;1;37;3;0;41
49_Z_on_SP;1155;0;0;36;3;0;39
49_Z_on_SP;1160;0;0;34;3;0;37
49_Z_on_SP;1165;0;0;33;2;0;35
49_Z_on_SP;1170;0;0;30;2;0;32
49_Z_on_SP;1175;0;0;29;2;0;31
49_Z_on_SP;1180;0;0;29;2;0;31
49_Z_on_SP;1185;0;0;27;2;0;29
49_Z_on_SP;1190;0;0;26;2;0;28
49_Z_on_SP;1195;0;0;24;2;0;26
49_Z_on_SP;1200;0;0;23;2;0;25
49_Z_on_SP;1205;0;0;23;2;0;25
49_Z_on_SP;1210;0;0;24;2;0;26
49_Z_on_SP;1215;0;0;23;2;0;25
49_Z_on_SP;1220;0;0;22;2;0;24
49_Z_on_SP;1225;0;0;22;2;0;24
49_Z_on_SP;1230;0;0;21;2;0;23
49_Z_on_SP;1235;0;0;21;2;0;23
49_Z_on_SP;1240;0;0;20;2;0;22
49_Z_on_SP;1245;0;0;20;2;0;22
49_Z_on_SP;1250;0;0;19;2;0;21
49_Z_on_SP;1255;0;0;19;2;0;21
49_Z_on_SP;1260;0;0;18;2;0;20
49_Z_on_SP;1265;0;0;18;2;0;20
49_Z_on_SP;1270;0;0;19;2;0;21
49_Z_on_SP;1275;0;0;19;2;0;21
49_Z_on_SP;1280;0;0;19;2;0;21
49_Z_on_SP;1285;0;0;18;1;0;19
49_Z_on_SP;1290;0;0;18;2;0;20
49_Z_on_SP;1295;0;0;18;1;0;19
49_Z_on_SP;1300;0;0;18;1;0;19
49_Z_on_SP;1305;0;0;18;1;0;19
49_Z_on_SP;1310;0;0;17;1;0;18
49_Z_on_SP;1315;0;0;18;1;0;19
49_Z_on_SP;1320;0;0;17;1;0;18
49_Z_on_SP;1325;0;0;18;1;0;19
49_Z_on_SP;1330;0;0;18;1;0;19
49_Z_on_SP;1335;0;0;18;1;0;19
49_Z_on_SP;1340;0;0;18;1;0;19
49_Z_on_SP;1345;0;0;18;1;0;19
49_Z_on_SP;1350;0;0;17;1;0;18
49_Z_on_SP;1355;0;0;16;1;0;17
49_Z_on_SP;1360;0;0;15;1;0;16
49_Z_on_SP;1365;0;0;14;1;0;15
49_Z_on_SP;1370;0;0;14;1;0;15
49_Z_on_SP;1375;0;0;13;1;0;14
49_Z_on_SP;1380;0;0;13;1;0;14
49_Z_on_SP;1385;0;0;12;1;0;13
49_Z_on_SP;1390;0;0;11;2;0;13
49_Z_on_SP;1395;0;0;12;2;0;14
49_Z_on_SP;1400;0;0;11;2;0;13
49_Z_on_SP;1405;0;0;11;2;0;13
49_Z_on_SP;1410;0;0;10;2;0;12
49_Z_on_SP;1415;0;0;9;1;0;10
49_Z_on_SP;1420;0;0;9;1;0;10
49_Z_on_SP;1425;0;0;8;1;0;9
49_Z_on_SP;1430;0;0;8;1;0;9
49_Z_on_SP;1435;0;0;7;1;0;8
50_B_off_SP;0;0;0;10;0;0;10
50_B_off_SP;5;0;0;8;0;0;8
50_B_off_SP;10;0;0;8;1;0;9
50_B_off_SP;15;0;0;8;0;0;8
50_B_off_SP;20;0;0;7;0;0;7
50_B_off_SP;25;0;0;7;1;0;8
50_B_off_SP;30;0;0;6;1;0;7
50_B_off_SP;35;0;0;6;0;0;6
50_B_off_SP;40;0;0;5;0;0;5
50_B_off_SP;45;0;0;5;0;0;5
50_B_off_SP;50;0;0;6;0;0;6
50_B_off_SP;55;0;0;4;0;0;4
50_B_off_SP;60;0;0;3;0;0;3
50_B_off_SP;65;0;0;4;0;0;4
50_B_off_SP;70;0;0;4;0;0;4
50_B_off_SP;75;0;0;4;0;2;6
50_B_off_SP;80;0;0;3;0;0;3
50_B_off_SP;85;0;0;3;0;0;3
50_B_off_SP;90;0;0;4;0;0;4
50_B_off_SP;95;0;0;3;0;2;5
50_B_off_SP;100;0;0;3;0;0;3
50_B_off_SP;105;0;0;3;0;0;3
50_B_off_SP;110;0;0;2;0;2;4
50_B_off_SP;115;0;0;2;0;0;2
50_B_off_SP;120;0;0;3;0;0;3
50_B_off_SP;125;0;0;2;0;0;2
50_B_off_SP;130;0;0;2;0;0;2
50_B_off_SP;135;0;0;2;0;0;2
50_B_off_SP;140;0;0;2;0;0;2
50_B_off_SP;145;0;0;3;0;0;3
50_B_off_SP;150;0;0;2;0;0;2
50_B_off_SP;155;0;0;3;0;0;3
50_B_off_SP;160;0;0;3;0;0;3
50_B_off_SP;165;0;0;3;0;0;3
50_B_off_SP;170;0;0;3;0;0;3
50_B_off_SP;175;0;0;3;0;2;5
50_B_off_SP;180;0;0;2;1;0;3
50_B_off_SP;185;0;0;3;0;0;3
50_B_off_SP;190;0;0;3;0;0;3
50_B_off_SP;195;0;0;3;0;3;6
50_B_off_SP;200;0;0;3;1;2;6
50_B_off_SP;205;0;0;3;0;2;5
50_B_off_SP;210;0;0;4;0;2;6
50_B_off_SP;215;0;0;5;0;2;7
50_B_off_SP;220;0;0;5;0;0;5
50_B_off_SP;225;0;0;5;0;2;7
50_B_off_SP;230;0;0;6;1;2;9
50_B_off_SP;235;0;0;5;0;3;8
50_B_off_SP;240;0;0;5;1;4;10
50_B_off_SP;245;0;0;6;0;2;8
50_B_off_SP;250;0;0;6;0;3;9
50_B_off_SP;255;0;0;10;0;4;14
50_B_off_SP;260;0;0;8;1;3;12
50_B_off_SP;265;0;0;11;2;3;16
50_B_off_SP;270;0;0;13;1;2;16
50_B_off_SP;275;0;1;17;0;3;21
50_B_off_SP;280;0;0;16;2;4;22
50_B_off_SP;285;0;0;15;2;5;22
50_B_off_SP;290;0;0;15;2;3;20
50_B_off_SP;295;0;0;13;2;3;18
50_B_off_SP;300;0;0;18;1;7;26
50_B_off_SP;305;0;0;17;2;6;25
50_B_off_SP;310;0;0;21;2;7;30
50_B_off_SP;315;0;0;26;2;7;35
50_B_off_SP;320;0;1;28;3;6;38
50_B_off_SP;325;0;2;33;3;5;43
50_B_off_SP;330;0;2;39;5;7;53
50_B_off_SP;335;0;2;42;5;6;55
50_B_off_SP;340;0;2;46;3;7;58
50_B_off_SP;345;0;2;50;5;5;62
50_B_off_SP;350;0;2;51;6;7;66
50_B_off_SP;355;0;2;51;5;6;64
50_B_off_SP;360;0;2;58;8;6;74
50_B_off_SP;365;0;2;64;6;7;79
50_B_off_SP;370;0;2;69;8;7;86
50_B_off_SP;375;0;1;73;10;7;91
50_B_off_SP;380;0;3;84;10;9;106
50_B_off_SP;385;0;2;82;13;9;106
50_B_off_SP;390;0;3;93;13;8;117
50_B_off_SP;395;0;4;97;13;9;123
50_B_off_SP;400;0;3;101;14;10;128
50_B_off_SP;405;0;3;103;12;10;128
50_B_off_SP;410;0;5;102;13;10;130
50_B_off_SP;415;0;3;102;12;9;126
50_B_off_SP;420;0;2;98;12;10;122
50_B_off_SP;425;0;3;101;14;10;128
50_B_off_SP;430;0;2;104;13;10;129
50_B_off_SP;435;0;2;100;14;12;128
50_B_off_SP;440;0;3;103;14;12;132
50_B_off_SP;445;0;3;100;15;12;130
50_B_off_SP;450;0;2;99;13;12;126
50_B_off_SP;455;0;2;99;14;10;125
50_B_off_SP;460;0;2;97;14;10;123
50_B_off_SP;465;0;2;92;15;12;121
50_B_off_SP;470;0;2;86;13;10;111
50_B_off_SP;475;0;2;81;11;10;104
50_B_off_SP;480;0;3;76;12;9;100
50_B_off_SP;485;0;2;74;12;10;98
50_B_off_SP;490;0;2;72;10;10;94
50_B_off_SP;495;0;2;72;10;10;94
50_B_off_SP;500;0;2;74;10;10;96
50_B_off_SP;505;0;2;69;11;10;92
50_B_off_SP;510;0;2;66;10;12;90
50_B_off_SP;515;0;2;65;8;12;87
50_B_off_SP;520;0;2;66;8;12;88
50_B_off_SP;525;0;2;66;8;10;86
50_B_off_SP;530;0;2;68;8;10;88
50_B_off_SP;535;0;1;58;8;13;80
50_B_off_SP;540;0;2;57;8;13;80
50_B_off_SP;545;0;1;59;8;12;80
50_B_off_SP;550;0;2;57;8;13;80
50_B_off_SP;555;0;2;59;8;13;82
50_B_off_SP;560;0;2;61;8;12;83
50_B_off_SP;565;0;2;58;8;12;80
50_B_off_SP;570;0;2;56;8;13;79
50_B_off_SP;575;0;2;61;10;12;85
50_B_off_SP;580;0;1;61;8;14;84
50_B_off_SP;585;0;2;61;10;10;83
50_B_off_SP;590;0;2;63;8;13;86
50_B_off_SP;595;0;2;61;10;13;86
50_B_off_SP;600;0;2;59;10;15;86
50_B_off_SP;605;0;2;61;10;15;88
50_B_off_SP;610;0;2;58;8;15;83
50_B_off_SP;615;0;2;61;10;13;86
50_B_off_SP;620;0;2;63;8;14;87
50_B_off_SP;625;0;2;61;10;12;85
50_B_off_SP;630;0;2;59;10;15;86
50_B_off_SP;635;0;2;64;10;13;89
50_B_off_SP;640;0;2;63;8;12;85
50_B_off_SP;645;0;2;61;8;13;84
50_B_off_SP;650;0;2;61;10;12;85
50_B_off_SP;655;0;2;61;10;12;85
50_B_off_SP;660;0;2;61;10;10;83
50_B_off_SP;665;0;2;63;8;12;85
50_B_off_SP;670;0;2;64;10;13;89
50_B_off_SP;675;0;2;66;8;13;89
50_B_off_SP;680;0;2;69;10;13;94
50_B_off_SP;685;0;2;64;10;12;88
50_B_off_SP;690;0;2;66;10;10;88
50_B_off_SP;695;0;2;74;10;12;98
50_B_off_SP;700;0;3;73;10;9;95
50_B_off_SP;705;0;2;73;10;10;95
50_B_off_SP;710;0;2;77;10;10;99
50_B_off_SP;715;0;2;78;12;7;99
50_B_off_SP;720;0;3;84;10;9;106
50_B_off_SP;725;0;4;94;10;8;116
50_B_off_SP;730;0;3;83;8;8;102
50_B_off_SP;735;0;3;74;8;7;92
50_B_off_SP;740;0;2;69;8;7;86
